"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_CANONICAL_WNT_SIGNALING_PATHWAY",0.00341165142809012,0.608696059123923,0.431707695803346,-0.307340426683891,-1.56478090594298,177,"Nid1; Tcf7l2; Rnf146; Wnt7a; Folr1; Apoe; Fzd8; Invs; Prdm15; Tcf7l1; Tbx18; Wnk1; Sox2; Xiap; Lef1; Src; Atp6ap2; Gli1; Sox9; Ccny; Tle5; Csnk1g3; Axin1; Vps35; Wnt10a; Ndel1; Fzd5; Foxo3; Ror2; Ttc21b; Siah1b; Sostdc1; Fzd4; Lrrk2; Zeb2; Hdac1; Fgf9; Wnt6; Tpbgl; Tmem9; Cav1; Foxo1; Nherf1; Sox7; Gid8; Sdhaf2; Siah2; Bmal1; Hdac2; Ruvbl1; Fzd10; Rapgef1; Egf; Pfdn5; Frzb; Mad2l2; Ift20; Rps12; Dvl1; Fzd9; Gsdma3; Dixdc1; Mcc; Ppp2r3a; Pin1; Fzd1; Col1a1; Mesp1; Mllt3; Gata3; Sfrp2; Fzd7; Otud5; Aspm; Nfkb1; Wnt16; App"
"GOBP_LIPID_BIOSYNTHETIC_PROCESS",0.0037783740479449,0.608696059123923,0.431707695803346,-0.250536300906459,-1.4016785914098,401,"Asah1; Bpnt2; Star; Ces1d; Cyp11a1; Pnpla8; Gpat3; Scd2; Msmo1; Prmt3; Pla2g3; Apoc1; Acsbg1; Bckdk; Pik3c2a; Acsl4; Dhrs11; Tcf7l2; Pigh; Aqp8; Hsd17b3; Cacna1h; Slc45a3; Apoe; Lbr; Acat1; Ebp; Sptlc2; Pgap2; Plce1; Capn2; Cyp2r1; Erbb4; Ccn1; G6pd2; Alox12; Igf2; Daglb; Dcaf5; Hsd17b10; Scd3; Agt; Ttc7b; St8sia6; Pdss1; Pld1; Hacd3; Agpat5; Gstm7; Elovl6; Mboat7; Por; Plscr3; Pip4k2a; Thnsl2; Gal3st1; Gfi1; Sorbs1; Mif; Pigk; Lias; Uvrag; Pigp; Mcat; Elovl1; Pigm; Cerkl; Ttc7; Asah2; Stard4; Smpd2; Tbxas1; Socs3; Pex7; Gcdh; Adgrf5; Pex5; Socs5; Cyp11b1; Ggps1; Cbr4; Bpnt1; Cyp27a1; Acacb; Zbtb20; Acadvl; Fdx1; Rpp14; Pip4k2b; Fdft1; Pgap1; Igf1; Pla2g2a; Hycc2; Ldlr; Pigq; Rbp1; Cyb5r1; Tmx1; Trib3; G6pdx; B4galt3; Lhcgr; Chpt1; Atg7; Acer3; Abhd2; Fads6; Serac1; Elovl5; Hsd17b8; Ces1a; St8sia5; Apob; Ptpmt1; Fgf1; Prkab2; Ptges3; Ggt5; Smpd4; Coq2; Abhd6; Pgap4; Lss; Mtor; Pigw; Mid1ip1; B4galt5; Dbi; Apoa2; Asxl3; Nus1; Ormdl2; Pigg; Fgfr4; Prkaa1; Agpat4; Sod1; Gba1; Aldh8a1"
"GOBP_LIPID_CATABOLIC_PROCESS",0.00293313952260568,0.608696059123923,0.431707695803346,-0.30309408034122,-1.5723884461084,199,"Pcca; Asah1; Gdpd3; Ces1d; Pla2g2e; Pnpla8; Ptprv; Inpp5f; Echs1; Apoc1; Plch2; Etfa; Acat2; Aldh1l2; Apoe; Acat1; Sgpl1; Plce1; Gba2; Daglb; Hsd17b10; Cidea; Pld1; Lonp2; Pld6; Acaa2; Ins1; Pla2g12a; Plpp6; Abcb11; Plcb1; Aspg; Acox1; Cyp46a1; Asah2; Neu1; Plb1; Smpd2; Etfb; Pex7; Gcdh; Lipi; Pex5; Abhd12; Cyp27a1; Acacb; Acadvl; Acat3; Smpdl3a; Hpgd; Ldlr; Dpep1; Echdc2; Plcg1; Acer3; Abhd2; Nudt19; Acad11; Pla2g2d; Ces1a; Apob; Smpd4; Abhd6; Mtor; Dbi; Apoa2; Plcb2; Cyp1b1; Napepld; Prkaa1; Gba1"
"GOBP_MITOCHONDRION_ORGANIZATION",0.00306475428486614,0.608696059123923,0.431707695803346,-0.25932955507097,-1.42471996398753,349,"Atp5if1; Stat2; Siva1; Rap1gds1; Fundc1; Mfsd14a; Mpv17; Bnip3l; Mtfr2; Slirp; Tmem186; Gpx1; Mtx1; Bbc3; Coa3; Atg10; Cluh; Prelid1; Atg2a; Ndufb11; Bhlha15; Them4; Tspan4; Erbb4; Vps13c; 4930550C14Rik; Slc25a4; Tmem126a; Uqcc4; Ndufb11b; Mrpl17; Hsd17b10; Ndufa2; Atg12; Mtch1; Fancg; Vps35; Cttn; Pld6; Atg2b; Chchd3; Acaa2; Bcl2l2; Sdhaf3; Ndufa1; Htt; Prmt6; Rala; Norad; Plscr3; Ndufs7; Cln8; Tmem223; Marcks; Aifm1; Ndufc1; Lrrk2; Dcn; Mief2; Tmem135; Ndufa9; Ndufs3; Cox10; Stox1; Tmem126b; Cisd2; Ndufs2; Thg1l; Ndufaf4; Ndufb6; Mul1; Slc25a5; Pex5; Jun; Clec16a; Tmem70; Nipsnap2; Cox20; Ndufb3; Timm50; Mtm1; Spata19; Igf1; Sdhaf2; Twnk; Gabarapl2; Ppm1k; Epas1; Ndufa11; Noa1; Ndufa6; Rnaseh1; Optn; Ndufc2; Ptcd2; Atg7; Ndufb7; Maip1; Atg4d; Bcs1l; Trmt10b; Gabarapl1; Mir668; Ndufs1; Afg3l2"
"GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME",0.00313143277927252,0.608696059123923,0.431707695803346,-0.543075427598246,-1.82879111991232,25,"Rbm17; Srsf1; Prpf40b; Snrpc; Prpf4b; Prpf40a; Psip1; Wbp4; Sart1; BC005624; Cwc15; Dcps; Clns1a; Sf3a1; Upf3a; Cactin"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0.00363870652477183,0.608696059123923,0.431707695803346,-0.386088353069668,-1.62723861639195,67,"Itch; Stat2; Prdx2; Ttll12; Samhd1; Trafd1; Igf2; Lgals9; Atg12; Eif4e2; Muc4; C1qbp; Clec12b; Grn; Crk; Ins1"
"GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION",0.00222391153488687,0.608696059123923,0.431707695803346,-0.370963094802338,-1.66867043532361,94,"Atp5if1; Stat2; Siva1; Rap1gds1; Bnip3l; Gpx1; Bbc3; Prelid1; Vps13c; 4930550C14Rik; Slc25a4; Vps35; Cttn; Pld6; Acaa2; Bcl2l2; Htt; Prmt6; Rala; Plscr3; Dcn; Mief2; Tmem135; Stox1; Mul1; Slc25a5; Clec16a"
"GOBP_REGULATION_OF_PROTEOLYSIS",0.00330394602854881,0.608696059123923,0.431707695803346,-0.256586626016026,-1.42544438437505,389,"Atp5if1; Ctsh; Pih1d1; Apaf1; Serpini1; Hipk2; Stat1; F2r; Ctsd; Gpx1; Bbc3; Apoe; Spon1; Pax2; Prelid1; Card9; Psme2; Kcne2; Wfikkn2; Sox2; Men1; Timm23; Cst8; Rps27l; Tfpi2; Ccn1; Xiap; Adam9; Src; Ccbe1; Fhit; Itih2; Timp3; Alad; Cop1; Cldn3; Laptm5; Cast; Cstdc1; Glg1; Osbpl7; Mtch1; Axin1; Bcl10; Sh3rf3; Myh9; Tfpi; Il33; Bcl2l2; Rps6ka3; Prmt6; Grn; Mapk8; Hsp90ab1; Ins1; Lxn; Cdc20b; Meltf; L3mbtl3; Aifm1; Psen2; Acp4; Lrrk2; Stub1; Birc5; Cflar; Ift52; Spink4; Cldn13; Usp26; Rps7; Bcap31; Gas6; Lgmn; Plat; Mul1; Sh3rf1; Snx12; Rack1; Cst9; Socs5; Clec16a; Tmem98; Wfdc3; Tmf1; Cav1; E330034G19Rik; Pabir1; Wfdc1; Spopfm2; Sox7; Mtm1; Siah2; Aph1c; Gabarapl2; Tmx1; Trib3; Ctss; Hdac2; Rps3; Serpinb6b; Fbxw11; Ern1; Eppin; Dpep1"
"GOBP_RENAL_SYSTEM_DEVELOPMENT",0.00220755376664902,0.608696059123923,0.431707695803346,-0.307452198341397,-1.58246656093278,193,"Comt; Pdgfd; Tiparp; Mpv17; Stat1; Commd5; Nid1; Lamb2; Nup85; Pax2; Invs; Sgpl1; Zng1; Plce1; Tbx18; Smo; Upk3a; Pcsk9; Erbb4; Cplane1; Cited1; Sox9; Smad2; Tek; Agt; Fat4; Six2; Nrp1; Osr2; Pspn; Cenpf; Notch2; Greb1l; Arl3; Ren1; Lrrk2; Cflar; Ctns; Wnt6; Ift25; Aqp2; Id2; Ift27; Cat; Ap1b1; Emx2; Rhoa; Adamts1; Vangl2; Aph1c; Ttc8; Npr2"
"GOBP_RRNA_METABOLIC_PROCESS",0.00310132462547278,0.608696059123923,0.431707695803346,-0.301638492124904,-1.54441577341419,181,"Ddx52; Pop4; Rrp8; Pih1d1; Tsr3; Exosc1; Eri1; Ddx27; Fbl; Mettl5; Gar1; Ddx21; Las1l; Pes1; Dkc1; Wdr75; Mettl16; Rpl27; Rps27; Rrp12; Bms1; Rpusd4; Gtf2h5; Mak16; Frg1; Rbfa; Ddx10; Nsun3; Dis3l; Lsm6; Ercc3; Utp11; Mphosph10; Nsun5; Nhp2; Smarcb1; Polr1e; Ippk; Rps7; Ddx54; Exosc5; Wbp11; Krr1; Trir; Rps8; Dhx37; Nol6; Rpusd1; Rpl35a; Mrm1; Rbm34; Exosc2; Imp3; Sart1; Rps17; Rpl26; Pwp1; Dcaf13; Utp4; Rps19; Mtor; Wdr55; Nol10; Sbds"
"GOBP_HEART_VALVE_MORPHOGENESIS",0.00424817748247035,0.616886727001142,0.407017918923954,-0.476726849724954,-1.78808960506822,37,"Slit3; Ccn1; Sox9; Smad2; Adamts5; Notch2; Rhoa; Nos3; Jag1; Mtor; Gja5; Adamts9; Zfpm2; Gata5; Gata3; Mdm2; Bmpr1a; Fgfrl1; Gata4; Axin2; Rb1; Mef2c; Robo1; Efna1; Tgfb1"
"GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS",0.0044035986098778,0.616886727001142,0.407017918923954,-0.283786145611423,-1.48535868806932,215,"Atp5if1; Ctsh; Apaf1; Stat1; F2r; Ctsd; Bbc3; Apoe; Spon1; Prelid1; Card9; Psme2; Kcne2; Men1; Timm23; Rps27l; Ccn1; Adam9; Src; Ccbe1; Cop1; Cldn3; Laptm5; Osbpl7; Mtch1; Axin1; Bcl10; Sh3rf3; Myh9; Il33; Bcl2l2; Grn; Mapk8; Cdc20b; Meltf; L3mbtl3; Aifm1; Psen2; Lrrk2; Stub1; Cldn13; Bcap31; Lgmn; Mul1; Sh3rf1; Rack1; Socs5; Cav1; E330034G19Rik; Pabir1; Sox7; Aph1c; Tmx1; Trib3; Ctss; Hdac2; Rps3; Fbxw11; Ern1; Prr7; Atg7; Ecscr; Egf"
"GOBP_RRNA_PROCESSING",0.00426760727895602,0.616886727001142,0.407017918923954,-0.311016152776232,-1.56345035019257,159,"Ddx52; Pop4; Rrp8; Pih1d1; Tsr3; Exosc1; Eri1; Ddx27; Fbl; Mettl5; Gar1; Ddx21; Las1l; Pes1; Dkc1; Wdr75; Mettl16; Rpl27; Rps27; Rrp12; Bms1; Rpusd4; Gtf2h5; Mak16; Frg1; Rbfa; Ddx10; Nsun3; Lsm6; Utp11; Mphosph10; Nsun5; Nhp2; Rps7; Ddx54; Exosc5; Wbp11; Krr1; Rps8; Dhx37; Nol6; Rpusd1; Rpl35a; Mrm1; Rbm34; Exosc2; Imp3; Sart1; Rps17; Rpl26; Pwp1; Dcaf13; Utp4; Rps19; Wdr55; Nol10; Sbds; Riok1"
"GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY",0.00466675120617931,0.626511349429572,0.407017918923954,-0.547781365270252,-1.82500580017686,24,"Atp5if1; Siva1; Bnip3l; Jam3; Slc25a4; Laptm5; Acaa2; Mul1; Slc25a5"
"GOBP_CHONDROCYTE_PROLIFERATION",0.00572432351107604,0.683102605655075,0.407017918923954,-0.595179166889802,-1.76669107859181,16,"Ihh; Ccn2; Lef1; Sox9; Six2; Grn"
"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION",0.00566119912870324,0.683102605655075,0.407017918923954,0.317067561432478,1.54722126189728,140,"Abl1; Shisa7; Efnb3; Scgn; Snca; Mirlet7i; Nrgn; Dnm1l; Igsf11; Ntrk1; Cacng4; Vamp2; Mir181d; Retn; Rims3; Ager; Slc1a3; Slc24a1; Serpine2; Stx1b; Shank2; Mir484; Gfap; Ppp1r9a; Unc13a; Mir92b; Clstn2; Mir328; Mir132; S100b; Mir149; Mir320; Arc; Mir383; Zdhhc12; Grin2d; Mir28a; Mir23a; Mir138-1; Mir150; Tac1; Mir551b"
"GOBP_SODIUM_ION_TRANSPORT",0.00544635825271291,0.683102605655075,0.407017918923954,0.3230599755369,1.54132164568975,124,"Dmpk; Asic2; Atp2b4; Slc6a20a; Cftr; Atp1b2; Asic4; Slc9a5; Ank3; Nkain3; Kcnq1; Slc22a4; Slc38a2; Slc6a18; Fxyd2; Ywhah; Slc34a3; Slc24a1; Hecw2; Serpine2; Slc5a2; Nkx2-5; Scn8a; Slc17a4; Slc9b1; Slc9c1; Catsper4; Slc5a5; Asic5; Slc6a11; Scn5a; Trpm4"
"GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS",0.0166398205366543,0.71968877274872,0.352487857583619,-0.330816495826944,-1.47376576344964,89,"Asah1; Ces1d; Msmo1; Aqp8; Cacna1h; Apoe; Lbr; Ebp; Sptlc2; Cyp2r1; G6pd2; Myh9; Por; Gfi1; Asah2; Ippk; Adcyap1r1; Pts; Cyp11b1; Cyp27a1; Fdft1; G6pdx; Lhcgr; Plcg1; Pcbd2; Acer3; Ces1a; Apob; Fgf1; Lss; Ptafr; Nus1; Prkaa1; Sod1; Gba1; Scp2; Insig2"
"GOBP_AMIDE_METABOLIC_PROCESS",0.0158037374369775,0.71968877274872,0.352487857583619,-0.267432773455369,-1.4233512364267,244,"Asah1; Ces1d; Ctsh; Gsta4; Asl; Adam10; Dld; Acsl4; Gpx1; Folr1; Aldh1l2; Apoe; Spon1; Acat1; Sgpl1; Sptlc2; Slc2a13; Mme; Ccn1; Pdzd11; Gba2; Pdha1; G6pd2; Atp6ap2; Disp1; Nags; St8sia6; Acot10; Acaa2; Acadsb; Gstm7; Htt; Slc7a11; Suclg2; Cln8; Pdk2; Psen2; Gal3st1; Ren1; Elovl1; Asah2; Neu1; Ctns; Slc27a3; Smpd2; Gda; Gcdh; Rack1; Acacb; Cth; Aldh1l1; Smpdl3a; Igf1; Aph1c; Nagk; Cs; G6pdx; B4galt3; Rock1; Dpep1; Ppcs; St6gal1; Acot12; Eed; Acer3; Nudt19; Yipf5; Eif2ak3; Ggt5; Corin; Smpd4; Mtor; B4galt5; Nfe2l2; Oplah; Ormdl2; Napepld; Gsto2; Gstt1; Sod1; Gba1; Chrna7; Dlat; Far2; Pin1"
"GOBP_AMYLOID_BETA_CLEARANCE",0.0112983491475989,0.71968877274872,0.380730400722792,-0.52221560202538,-1.71308410660063,22,"Pla2g3; Rab11b; Apoe; Mme; Lrpap1; Insr; Srf; Rab11a; Ldlr; Rock1"
"GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0.00695338078709489,0.71968877274872,0.407017918923954,0.566276132341445,1.84410773697292,22,"Aass; Phgdh; Bhmt2; Plod3; Sdsl"
"GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS",0.0079967176432753,0.71968877274872,0.380730400722792,-0.315102829327418,-1.54496765799797,141,"Asah1; Gdpd3; Ces1d; Pnpla8; Ptprv; Inpp5f; Echs1; Apoc1; Etfa; Acat2; Aldh1l2; Acat1; Sgpl1; Gba2; Daglb; Hsd17b10; Pld1; Lonp2; Acaa2; Plpp6; Abcb11; Plcb1; Acox1; Asah2; Neu1; Plb1; Smpd2; Etfb; Pex7; Gcdh; Pex5; Abhd12; Acacb; Acadvl; Acat3; Smpdl3a; Ldlr; Echdc2; Plcg1; Acer3; Abhd2; Nudt19; Acad11; Apob; Smpd4; Abhd6; Mtor; Dbi; Apoa2; Cyp1b1; Napepld; Gba1"
"GOBP_CHOLESTEROL_EFFLUX",0.0177129029964572,0.71968877274872,0.352487857583619,-0.421122720081641,-1.59655660390236,39,"Comt; Ces1d; Lamtor1; Apoc1; Stx12; Apoe; Abca1"
"GOBP_DETECTION_OF_CHEMICAL_STIMULUS",0.0150519395438551,0.71968877274872,0.380730400722792,0.320790945839777,1.48603157102271,104,"Or4e2; Or10g3; Or2ag15; Rtp3; Or13l2; Or51a42; Or2ak7; Or2y1g; Or2ag18; Or2y1b; Or13a19; Or10s1; Pkd1l3; Drgx; Or6b13; Or13c7d; Scarb1; Or10d5; Tlr9; Cngb1; Or10am5; Or6d13; Itgav; Or10j5; Or2t44; Trpv1; Or13a28; Or6f2; Or2ak4; Or52b2; Kcnmb2; Or2k2; Or6c1b; Or8b8; Or2ag2b; Or10d5j; Car6; Or10g1; Extl3; Or51k2"
"GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL",0.00775383102722861,0.71968877274872,0.407017918923954,0.368804706239245,1.60613313410671,74,"Or4e2; Or10g3; Or2ag15; Or13l2; Or51a42; Or2ak7; Or2y1g; Or2ag18; Or2y1b; Or13a19; Or10s1; Or6b13; Or13c7d; Or10d5; Cngb1; Or10am5; Or6d13; Or10j5; Or2t44; Or13a28; Or6f2; Or2ak4; Or52b2; Or2k2; Or6c1b; Or8b8; Or2ag2b; Or10d5j; Or10g1; Or51k2"
"GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM",0.0129618830490878,0.71968877274872,0.380730400722792,0.442191416093178,1.64150288392011,35,"Ccl28; Bad; Lgals3; Ccl17; Cxcl11; Pglyrp1; Lyz1; Tac1; AY761185; H2bc21; Hamp2; Nlrp6; Cxcl12; Lyzl6; Defa39; Ccl22; Camp; Fgl2"
"GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION",0.0186624606828652,0.71968877274872,0.352487857583619,-0.566609153415699,-1.63924794304893,15,"Prmt5; Wnk1; Xrn2; Ttf1"
"GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS",0.0154820682416675,0.71968877274872,0.380730400722792,-0.264022987557481,-1.39632300415199,234,"Comt; Gyg1; Ppp1r3e; Ugp2; Ak4; Dld; Ogdhl; Mtfr2; Tcf7l2; Etfa; Prelid1; Atg2a; Ndufb11; Cimap2; 4933405O20Rik; Pdha1; Epm2aip1; Igf2; Atp5pb; Phkb; Ndufa2; Atg12; Atg2b; Gck; Ndufa1; Cox5b; Ins1; Norad; Ndufs7; Suclg2; Ndufc1; Sorbs1; Atp5f1e; Insr; Cox7c; Tmem135; Ndufa7; Ndufa9; Ppp1r2; Ndufs3; Cox10; Nfatc3; Ndufs2; Uqcrfs1; Cox4i1; Mdh1; Etfb; Ndufb6; Il6st; Adgrf5; Agl; Nipsnap2; Cat; Iscu; Opn3; Ndufb3; Rhoa; mt-Co2; Igf1; Sdhaf2; Cs; Cox7b; Ndufa11; Ndufa6; Ndufc2; Ifnar1; Dnajc30; Cdk1; Ireb2; Ndufb7; Coa6; Gabarapl1; Atp5mf; Slc25a23; Ndufs1; Ptges3; Dnajc15; Mtor; Stoml2; Aco1"
"GOBP_ENERGY_RESERVE_METABOLIC_PROCESS",0.0127459003001082,0.71968877274872,0.380730400722792,-0.366413449880567,-1.54673425914232,69,"Comt; Gyg1; Ppp1r3e; Ugp2; Tcf7l2; Atg2a; Epm2aip1; Igf2; Phkb; Atg12; Atg2b; Gck; Ins1; Sorbs1; Insr; Ppp1r2; Il6st; Adgrf5; Agl"
