"ProbeID","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENSEMBL"
"10567450",0.213908349861018,0.0283302421608647,0.399486457561172,11.1888442050425,2.48115895003223,0.026978190566944,0.194929689660064,-3.74813538536866,"Dnah3","ENSMUSG00000052273"
"10545515",0.0706359141866051,-0.118911033707592,0.260182862080802,11.2726417785282,0.80216252009325,0.436371527933818,0.660652898242505,-6.05101437059839,"Dnah6","ENSMUSG00000052861"
"10367816",-0.220641521146047,-0.472390443048405,0.031107400756311,11.4773963800859,-1.88657126544878,0.0809424866942043,0.297932951786673,-4.73623864087045,"Adgb","ENSMUSG00000050994"
"10596273",-0.230444102797654,-0.423403956984276,-0.0374842486110325,10.2694237376513,-2.57070491730454,0.0227328462052763,0.181244533521603,-3.58999687969016,"Dnajc13","ENSMUSG00000032560"
"10417013",-0.119278640543152,-0.37241629554487,0.133859014458566,11.914614004197,-1.01428387203219,0.328305706883702,0.569842857051465,-5.86197499747911,"Dnajc3","ENSMUSG00000022136"
"10591622",0.283235906511941,0.0894160267936158,0.477055786230266,10.0420173828965,3.14560061585587,0.00744274603224531,0.121066784584028,-2.5420019124042,"Dock6","ENSMUSG00000032198"
"10364856",0.294560078918552,0.112745923104376,0.476374234732728,11.5163326306809,3.48738411907701,0.00381486165724946,0.0910372082265891,-1.90538146261178,"Dot1l","ENSMUSG00000061589"
"10559816",-0.164318764285961,-0.403687737515451,0.0750502089435302,9.71329357047085,-1.47765448120151,0.162478572528936,0.403332081140335,-5.32499912137997,"Dynlt2b","ENSMUSG00000014075"
"10368068",0.216391481815021,-0.0464652123835773,0.47924817601362,8.14744061432994,1.77204485580095,0.0989745803433877,0.326260353968812,-4.91019704592721,"Ect2l","ENSMUSG00000071392"
"10557033",0.156683927520174,-0.0700562488333285,0.383424103873676,8.18928991937536,1.48747460856906,0.159901872504861,0.400215459322551,-5.31199195793548,"Eef2k","ENSMUSG00000035064"
"10539810",0.262227698190059,0.0584942328364195,0.465961163543699,8.10217319053914,2.77057417847415,0.0154603529283558,0.161385943118974,-3.23105348632886,"Efcc1","ENSMUSG00000068263"
"10450212",0.174035029896904,-0.0778514913523889,0.425921551146196,9.05160492493684,1.48725465017345,0.159959208501182,0.400215459322551,-5.31228397136981,"Egfl8","ENSMUSG00000015467"
"10578683",-0.111715664619277,-0.389573050259594,0.16614172102104,11.1904230894951,-0.865457449010861,0.401926692450095,0.63394382087538,-5.99870528966898,"Eif2s2","ENSMUSG00000074656"
"10502780",-0.0951072718627464,-0.430210957752934,0.239996414027441,8.69647276468476,-0.61092530063816,0.55141088373525,0.745764807931203,-6.18679230680659,"Adgrl2","ENSMUSG00000028184"
"10346780",-0.2109368100341,-0.393363639968176,-0.0285099801000238,12.0292315191704,-2.48895620177367,0.0265801253308508,0.194092438257086,-3.73444046622495,"Eif4a1","ENSMUSG00000059796"
"10463070",-0.37578720522263,-0.622769486400242,-0.128804924045017,10.1763753751886,-3.27513935346096,0.00577657367100929,0.110602213017836,-2.30119443980284,"Entpd1","ENSMUSG00000048120"
"10547410",0.093336385092176,-0.102047713291443,0.288720483475795,10.7958957983996,1.02828938677777,0.321910484513247,0.563997765704946,-5.84814651108632,"Erc1","ENSMUSG00000030172"
"10445894",-0.214683802191635,-0.448631207082545,0.0192636026992741,11.6765472736185,-1.97530716060258,0.0690720096663221,0.278007537139396,-4.59722697786709,"Erh","ENSMUSG00000021131"
"10457465",-0.164260756894183,-0.391941634189907,0.063420120401542,9.60692783657274,-1.55296209432615,0.143586062141745,0.382010605803324,-5.22371052345371,"Esco1","ENSMUSG00000024293"
"10416411",-0.359712984842874,-0.605262693226738,-0.114163276459009,9.30609160825944,-3.1533362565584,0.00733098012785124,0.120284785219578,-2.52764844313235,"Esd","ENSMUSG00000021996"
"10395457",0.181872606964923,-0.0859297618264594,0.449674975756305,8.84620650030932,1.46186231166892,0.166695377485203,0.408525892225282,-5.34578753824784,"Etv1","ENSMUSG00000004151"
"10363901",-0.18555268883497,-0.36861866703435,-0.00248671063558928,9.09027567451083,-2.18179128824553,0.0473698773368484,0.238691326124221,-4.26112823248016,"Etv5","ENSMUSG00000013089"
"10508614",-0.763428713343548,-1.0626937475951,-0.464163679091994,11.0528513972639,-5.49118536814734,9.09978671790783e-05,0.0160637377677849,1.68234892706383,"Fabp3","ENSMUSG00000028773"
"10429218",-0.170500057594004,-0.406285321327212,0.0652852061392034,11.2665290260483,-1.5565442198604,0.142736066860003,0.382010605803324,-5.21880568005332,"Fam135b","ENSMUSG00000036800"
"10479351",-0.075667152734051,-0.262674559024378,0.111340253556276,11.2476166486314,-0.870967956483509,0.39901597896874,0.631168834446526,-5.99398308423055,"Adrm1","ENSMUSG00000039041"
"10591112",-0.434328893129425,-0.786858721315413,-0.0817990649434365,8.21093356220889,-2.65201785483758,0.0194425794315969,0.172894902026478,-3.44488037646478,"Fat3","ENSMUSG00000074505"
"10447589",-0.226738964877042,-0.433040892910307,-0.0204370368437776,9.56013398795365,-2.36579148683053,0.033578218301871,0.209518240716106,-3.94893328489798,"Fbl","ENSMUSG00000046865"
"10582229",0.269983278963835,0.0752135138929508,0.464753044034718,8.60341581093807,2.98379456787489,0.0102105176850569,0.135725773418176,-2.84116285354396,"Fbxo31","ENSMUSG00000052934"
"10420730",-0.0342113600757718,-0.223979253185439,0.155556533033895,12.6259583999672,-0.388062069919546,0.704028593218831,0.847660858377948,-6.30071867920761,"Fdft1","ENSMUSG00000021273"
"10505980",0.235445994658812,-0.0318723079932789,0.502764297310903,10.4756023187102,1.89590339238812,0.0796123539373534,0.29623548178562,-4.72178659282336,"Fggy","ENSMUSG00000028573"
"10518096",-0.0914600882739856,-0.340092682635379,0.157172506087408,11.4724202497734,-0.791821238509493,0.442175028126331,0.666224284100023,-6.05921969725373,"Fhad1","ENSMUSG00000051435"
"10361065",0.321708508120534,0.10811292898837,0.535304087252699,8.87263581114746,3.24208113269413,0.00616254497559865,0.112933294351772,-2.36272924458018,"Flvcr1","ENSMUSG00000066595"
"10530612",-0.139923868005801,-0.364271112218207,0.0844233762066048,10.0892396569288,-1.34253202650233,0.201593688183144,0.446341454225475,-5.49756450575905,"Fryl","ENSMUSG00000070733"
"10351026",0.717583539554447,0.436625032302698,0.998542046806196,10.4482107767165,5.49773589509753,8.99648029984627e-05,0.0160637377677849,1.69325761183697,"Gas5","ENSMUSG00000053332"
"10541091",-0.071025471984206,-0.254439036785739,0.112388092817326,10.2163651743625,-0.833558852994321,0.419053716364559,0.64686556838562,-6.02551360393228,"Gemin6","ENSMUSG00000055760"
"10429327",0.312528618112364,0.0624957801830229,0.562561456041704,9.34094488101284,2.69058262438269,0.0180484757881392,0.168614928074047,-3.37559936476253,"Ago2","ENSMUSG00000036698"
"10503508",-0.747129738213204,-1.13698224642251,-0.357277230003903,9.78090078626816,-4.12524058903178,0.00111081100120674,0.0526913345744831,-0.721172185796824,"Ggh","ENSMUSG00000073987"
"10443120",0.332094002543657,0.136034419764723,0.528153585322591,8.87537416446795,3.64608299532969,0.00279990723808992,0.0807592599012291,-1.60929702109355,"Ggnbp1","ENSMUSG00000048731"
"10409660",-0.0740476217613389,-0.279876294536661,0.131781051013983,12.7752175669065,-0.774388389143651,0.452069091987309,0.673864430441698,-6.07283257453321,"Gkap1","ENSMUSG00000021552"
"10471675",-0.0135987574115232,-0.26598706680523,0.238789551982184,9.80617279382582,-0.115980128000744,0.909378155618407,0.958872061360017,-6.37185183537119,"Glo1","ENSMUSG00000024026"
"10579049",-0.00694162455470585,-0.295617399787717,0.281734150678306,9.25775222854334,-0.0517612042335823,0.959478084199822,0.982399257374725,-6.37747067387093,"Gm10033","ENSMUSG00000110444"
"10386548",-0.229047747312096,-0.489943376931844,0.0318478823076516,9.50427122051967,-1.88978680608646,0.0804819153128568,0.2971927417612,-4.73126350354473,"Gm12620",NA
"10528474",-0.208356037700342,-0.613218699669378,0.196506624268695,8.01256997549765,-1.10777600895606,0.287331863541218,0.533536211414514,-5.76664504834471,"Gm15421",NA
"10441556",0.264156202074821,0.0575635700868763,0.470748834062765,8.69803964752492,2.75232411364535,0.0160168651016845,0.16292923698147,-3.26412631049345,"Gm1604b","ENSMUSG00000023809"
"10539931",0.26685655001091,0.0534720042972087,0.480241095724611,8.31948648501262,2.69195934199472,0.0180005501068713,0.168614928074047,-3.37312102145874,"Gm1965","ENSMUSG00000090254"
"10453555",-0.377145327876629,-0.721762888496776,-0.0325277672564818,8.39186824277585,-2.35572678439155,0.0342219125525039,0.210667973210474,-3.96627894004183,"Gm1976","ENSMUSG00000066057"
"10441787",0.139770477915257,-0.0678089346243467,0.34734989045486,9.39361084421403,1.4493883407374,0.170090592749424,0.41227027245025,-5.36209458938897,"Airn","ENSMUSG00000078247"
"10399648",-0.0475274871686633,-0.265514450814733,0.170459476477406,9.72041299091194,-0.469318769108158,0.646341638650727,0.812264759240404,-6.26486421872285,"Gm20472","ENSMUSG00000122060"
"10587688",-0.246697971129761,-0.620639928170896,0.127243985911375,9.99496679277429,-1.42008706957029,0.178293279231978,0.421628794701679,-5.40000116196862,"Gm24463",NA
"10597395",0.573424796479269,0.320129205425238,0.8267203875333,12.2579013578911,4.8730675384357,0.000274324999068764,0.0263750212814339,0.624584017031692,"Gm29825","ENSMUSG00000111734"
"10530759",-0.0816189104611872,-0.267949933698817,0.104712112776443,12.7873411017921,-0.942886062044944,0.36233030072324,0.600904457742159,-5.92992902789354,"Gm3213",NA
"10415081",0.156005151637756,-1.52757196748349,1.839582270759,7.92468251440992,0.199461700371471,0.844878658770264,0.926890246942835,-6.35813544959525,"Gm42368",NA
"10394823",-0.488194795204069,-0.725310588183794,-0.251079002224344,8.81106129060476,-4.4318622760999,0.000621315227232777,0.0411517785503842,-0.161918632157461,"Gm4983",NA
"10545804",0.140264863356846,-0.0627527014664301,0.343282428180121,10.5109894743717,1.48719826680632,0.159973908597562,0.400215459322551,-5.3123588201447,"Gm5878","ENSMUSG00000072952"
"10503370",-0.133988357239632,-0.322676557654031,0.0546998431747671,11.8936924135862,-1.52853684527919,0.149497790525663,0.388416241169611,-5.25694704579171,"Gm6793",NA
"10440419",-0.109304336777612,-0.332246107425813,0.113637433870589,9.76224530897025,-1.05535735016433,0.309808553072561,0.553088952747657,-5.82096519890697,"Gm7334",NA
"10520124",-0.109061317561987,-0.361151646001647,0.143029010877673,11.909389100567,-0.931253992720644,0.368099617275696,0.605192187448291,-5.94059171473934,"Gm9836",NA
"10472923",-0.117270094072633,-0.342448247675217,0.107908059529951,8.38938037407505,-1.12102322852983,0.281850104517043,0.528896075074505,-5.75257136856282,"Ak4","ENSMUSG00000028527"
"10496822",-0.108758294588953,-0.294729430312021,0.0772128411341158,11.2170572207348,-1.25883971917852,0.229450453323575,0.476071755051107,-5.59815973696075,"Gng5","ENSMUSG00000068523"
"10458547",-0.103988247684133,-0.284738362286502,0.0767618669182357,10.0436922906947,-1.23839522963191,0.236700752448647,0.48298945185294,-5.62196663001572,"Gnpda1","ENSMUSG00000052102"
"10460108",-0.311432250833467,-0.536934070970517,-0.0859304306964168,9.35167816499486,-2.97280980524542,0.0104317316251083,0.137289388784327,-2.86138530080843,"Gnpnat1","ENSMUSG00000037722"
"10403754",-0.101628316630387,-0.356783125796162,0.153526492535388,11.0376890366429,-0.857362660671537,0.406228128620839,0.636908436272704,-6.00559359063626,"Gpank1","ENSMUSG00000092417"
"10391746",-0.133406772909261,-0.345705472980651,0.0788919271621301,9.39924749146071,-1.35264594726814,0.198421000944673,0.442761030587697,-5.48507381369477,"Gpatch8","ENSMUSG00000034621"
"10447647",0.193603834603695,-0.0234332261749567,0.410640895382346,8.51221438247196,1.92014332691696,0.0762493265304377,0.290272011843638,-4.68406089216054,"Gpr31b","ENSMUSG00000071311"
"10382425",0.166239517347013,-0.069599825364231,0.402078860058257,8.21601079246764,1.51730051531113,0.152286103429901,0.391846386710348,-5.27211394215618,"Gprc5c","ENSMUSG00000051043"
"10362511",-0.20403990936028,-0.383471615228055,-0.0246082034925057,11.9971144157485,-2.44776391283291,0.0287487200729243,0.198916377775112,-3.8066186327985,"Gstm3","ENSMUSG00000004038"
"10578069",-0.198842599732101,-0.410360456432706,0.0126752569685026,9.2846765434821,-2.02355953972317,0.0633061069235111,0.267800744093004,-4.52019847874238,"Gtpbp10","ENSMUSG00000040464"
"10503281",0.0920689142079463,-0.093126907377086,0.277264735792979,10.8318373950426,1.07012726532413,0.303347763691321,0.546521061665514,-5.80588247569081,"Gxylt1","ENSMUSG00000036197"
"10362729",-0.0464595480806613,-0.259724319624652,0.166805223463329,11.9443681732647,-0.468931547545516,0.646611371380378,0.812372430227421,-6.26505070903463,"Ak9","ENSMUSG00000091415"
"10540999",-0.180219182862742,-0.468578166957111,0.108139801231628,11.9637727836522,-1.34530613035225,0.200719389120125,0.445564155366831,-5.49414553503973,"H2az1","ENSMUSG00000037894"
"10435383",-0.0926916347308062,-0.345180463345654,0.159797193884042,10.5307685088909,-0.79022718477888,0.443073968392858,0.667072889103341,-6.06047590473993,"Hacd2","ENSMUSG00000035376"
"10478938",-0.116285747473162,-0.320064700414697,0.0874932054683729,11.472220008629,-1.2283461082873,0.240330075903108,0.486891999114359,-5.63355571507729,"Hax1","ENSMUSG00000027944"
"10516605",-0.0223925881204924,-0.236686488968027,0.191901312727043,12.2528387352727,-0.224930357374347,0.825407009027634,0.91746512374654,-6.35251346806885,"Hdac1","ENSMUSG00000028800"
"10525210",0.0827774184815131,-0.108697597545526,0.274252434508552,11.1287636239699,0.930579230893748,0.368436234293465,0.605348549395307,-5.9412066906299,"Hectd4","ENSMUSG00000042744"
"10435271",-0.354227875809299,-0.541149140219744,-0.167306611398855,10.6985474700564,-4.07922458606263,0.0012129828047503,0.0547275925040678,-0.805833258853485,"Heg1","ENSMUSG00000075254"
"10532052",0.0371024941634702,-0.231214829181179,0.305419817508119,10.501840701974,0.297651437536367,0.770506592588658,0.887134264438769,-6.33278352089498,"Hfm1","ENSMUSG00000043410"
"10492860",-0.290174869793461,-0.525220611653094,-0.0551291279338285,9.57373401146443,-2.65742491353485,0.019240986726394,0.17244201562762,-3.43518358161415,"Higd1a","ENSMUSG00000038412"
"10507675",0.226127927184823,0.0350860254601937,0.417169828909451,7.88491647356337,2.54788112156802,0.0237492939138413,0.184495492207308,-3.63047835093615,"Hivep3","ENSMUSG00000028634"
"10358623",0.232750585892361,-0.0169913034309946,0.482492475215717,8.92303114943516,2.00610186569642,0.0653391703083886,0.271630262384273,-4.54817998061512,"Hmcn1","ENSMUSG00000066842"
"10421758",-0.215429199589283,-0.391933885481055,-0.0389245136975116,11.006473762569,-2.62725314164018,0.0203923962100697,0.175260926355116,-3.48921961284449,"Akap11","ENSMUSG00000022016"
"10535894",-0.349289482644055,-0.610832185587037,-0.0877467797010738,8.32402321107602,-2.87472623919981,0.0126287763158054,0.148278572347236,-3.0413455414695,"Hmgb1","ENSMUSG00000066551"
"10571870",-0.0526819420834365,-0.341580708667414,0.236216824500541,11.9153623378806,-0.392527131588075,0.700804640631686,0.845532950237244,-6.29892046189174,"Hmgb2","ENSMUSG00000054717"
"10352954",-0.211030360419835,-0.439132845559276,0.0170721247196058,9.81697654298289,-1.99144591300179,0.0670920385613808,0.274478960364981,-4.57157270687757,"Hmgb3","ENSMUSG00000015217"
"10522784",-0.112566774766308,-0.429852008364163,0.204718458831548,8.93987822056236,-0.763684461499148,0.458212735081496,0.678048683612941,-6.08105398484256,"Hmgn2","ENSMUSG00000003038"
"10344741",-0.13447443043792,-0.335269451045641,0.0663205901698013,11.8907020088364,-1.44158537107976,0.172243646922145,0.414570833262193,-5.37224402614885,"Hnrnpa3","ENSMUSG00000059005"
"10407811",-0.0598813932180234,-0.251101326269436,0.131338539833389,13.0930887607954,-0.674081372754669,0.511652790961001,0.719447305848404,-6.145731623431,"Hnrnpf","ENSMUSG00000042079"
"10601760",-0.268288501067793,-0.516351018624133,-0.0202259835114522,9.33854351915081,-2.32806179525576,0.0360521970269073,0.215613619283905,-4.01380588609741,"Hnrnph2","ENSMUSG00000045427"
"10584572",1.25651175655961,0.581250910442347,1.93177260267688,11.8108922044941,4.00542477383537,0.00139737645970867,0.0585229115432557,-0.941950889983446,"Hspa8","ENSMUSG00000015656"
"10526410",-0.258016165581634,-0.468749249753991,-0.0472830814092775,9.03989547566218,-2.6355289151261,0.0200700870328698,0.17431440816358,-3.47441594168567,"Hspb1","ENSMUSG00000004951"
"10375240",-0.369704829273609,-0.56251251275978,-0.176897145787438,10.7567086172488,-4.12747430804576,0.00110608195668574,0.0526913345744831,-0.717066907639291,"Hspd1","ENSMUSG00000025980"
"10502050",-0.089664923519838,-0.342051047510136,0.16272120047046,9.2566117957468,-0.764734529776227,0.457607735361727,0.677621070003409,-6.08025208109782,"Alpk1","ENSMUSG00000028028"
"10455588",-0.208517553548608,-0.414143376534409,-0.00289173056280786,10.2274166459766,-2.18282319092132,0.0472794633351843,0.238657165020698,-4.25940832570296,"Hspe1","ENSMUSG00000073676"
"10405094",-0.137655039298867,-0.335908519911849,0.0605984413141148,10.6856910629666,-1.49459968318767,0.1580539387688,0.398473151641833,-5.30251628774917,"Iars1","ENSMUSG00000037851"
"10558769",0.0971161854013792,-0.115425743872171,0.30965811467493,8.69033892107987,0.98355939000533,0.342655318097564,0.584091607429105,-5.89174183765394,"Ifitm1","ENSMUSG00000025491"
"10553299",-0.0505838515534638,-0.251434422150438,0.150266719043511,9.42890323750053,-0.542116238449679,0.596585803743793,0.777095486076936,-6.22717400145512,"Ifitm2","ENSMUSG00000060591"
"10559238",0.1329290856769,-0.0895417849734595,0.355399956327259,10.4024068797599,1.28617615852226,0.220032452834227,0.465992462581061,-5.56585195499137,"Igf2os","ENSMUSG00000086266"
"10538924",0.275228082479112,0.0444391479950686,0.506017016963156,8.35986013363129,2.56703242323858,0.0228935143615576,0.181715364992337,-3.59651835182668,"Igkv2-137","ENSMUSG00000076501"
"10497996",0.0703348120100843,-0.153490249746737,0.294159873766906,10.7390966700822,0.676418083870949,0.510214314789006,0.71815526102887,-6.14413996464284,"Ikzf5","ENSMUSG00000040167"
"10596027",0.146752849496024,-0.0296462905500906,0.323151989542138,8.37327251721196,1.79078591918824,0.0957979711660521,0.322352436389894,-4.88217388599801,"Il20rb","ENSMUSG00000044244"
"10521969",-0.0765449772743603,-0.304475012526837,0.151385057978116,11.7088219314809,-0.722884200105201,0.482104596419977,0.697135643064482,-6.11142794197877,"Immp1l","ENSMUSG00000042670"
"10576696",-0.209552676146723,-0.430946801588592,0.0118414492951462,9.5131683099875,-2.03742068167863,0.0617334898970533,0.265341704756803,-4.49789237140504,"Insr","ENSMUSG00000005534"
"10502417",-0.352496677513765,-0.71441097426205,0.00941761923451973,9.43043078290508,-2.09653868448549,0.0554225518696709,0.254295360316712,-4.40189530050336,"2410002F23Rik","ENSMUSG00000045411"
"10372091",-0.120024848458378,-0.451609472411152,0.211559775494395,10.0618239494984,-0.779166684243025,0.449343357474025,0.671648885131059,-6.06912878272877,"Anapc15","ENSMUSG00000030649"
"10356512",0.106698609368814,-0.125518682063503,0.338915900801132,10.2762981420582,0.989048971863248,0.340059123149809,0.581384063029448,-5.88648108376912,"Iqca1","ENSMUSG00000026301"
"10596506",0.152590816005892,-0.0885753637545403,0.393756995766324,8.86407271710073,1.36196385924673,0.19553412314995,0.440007137824407,-5.47350373393414,"Iqcf3","ENSMUSG00001074846"
"10403934",-0.133410509485657,-0.334353473255745,0.0675324542844304,12.2627173544034,-1.42912702215501,0.175728278950352,0.418254981564507,-5.38836638882401,"Isca1","ENSMUSG00000044792"
"10461108",-0.112399306293487,-0.364242218343711,0.139443605756738,10.9461684640243,-0.960699335334617,0.353618112039496,0.594784866215416,-5.91337678148819,"Iscu","ENSMUSG00000025825"
"10476197",-0.0922778391325907,-0.273529793548806,0.0889741152836245,9.25253224655727,-1.0958933957122,0.292316804325827,0.537176296753572,-5.77915103729052,"Itpa","ENSMUSG00000074797"
"10430593",-0.131230183226415,-0.332298608645155,0.0698382421923238,9.68680123222525,-1.40489365172236,0.182674110521123,0.425702697340673,-5.41943378640184,"Josd1","ENSMUSG00000022426"
"10353309",0.232961704013776,0.0311852461292274,0.434738161898324,8.30766324142733,2.48523597868346,0.0267693413991169,0.19445579416429,-3.74097643831208,"Jph1","ENSMUSG00000042686"
"10557374",0.202766221481429,0.0284916879854061,0.377040754977451,10.7574263530078,2.50446675525322,0.0258049925152925,0.191703414766687,-3.70715423180564,"Katnip","ENSMUSG00000032743"
"10451784",0.276092957683791,0.104144747194261,0.448041168173321,8.80700691962882,3.45629864159833,0.004053604169457,0.0925099203433353,-1.9633952156553,"Kcnh8","ENSMUSG00000035580"
"10516706",-0.104180675921103,-0.293587631566412,0.0852262797242068,10.8117395288417,-1.18398128856577,0.256876294341631,0.503421235256042,-5.6838184359003,"Khdrbs1","ENSMUSG00000028790"
"10533549",-0.272809270422899,-0.460502727934752,-0.0851158129110452,11.0039311433392,-3.12869754501963,0.00769290638560472,0.12163546429011,-2.57335153715495,"Anapc5","ENSMUSG00000029472"
"10397788",0.102195901754298,-0.0785518537310664,0.282943657239663,10.771002686914,1.21706608087081,0.244455826162819,0.491025894560226,-5.64647510892319,"Kif4-ps","ENSMUSG00000092054"
"10445839",-0.0466297319803348,-0.303719685762513,0.210460221801843,9.85597603030592,-0.390419413608157,0.702325753376343,0.846454471467121,-6.29977180911457,"Kif6","ENSMUSG00000023999"
"10564791",-0.128564270511935,-0.326584299544627,0.0694557585207574,9.15024141593084,-1.39754165692208,0.18482567367989,0.4270884510166,-5.42878185779952,"Kif7","ENSMUSG00000050382"
"10432298",0.335891657903719,0.160323832925221,0.511459482882218,9.69412384927349,4.11820423499706,0.00112584375989149,0.0528437374229382,-0.734106747188431,"Kmt2d","ENSMUSG00000048154"
"10460765",-0.149185257879595,-0.355397602045682,0.0570270862864917,8.91135785960576,-1.55727331581135,0.142563588866674,0.382010605803324,-5.21780641301397,"Lamtor1","ENSMUSG00000030842"
"10603254",-0.235451558659395,-0.445246862548282,-0.025656254770508,10.1314354214751,-2.41579122244267,0.0305477324698222,0.203690898605152,-3.86234274488975,"Larp4","ENSMUSG00000023025"
"10514383",-0.130702233504205,-0.351087993644795,0.089683526636384,12.1835872020662,-1.2765947998605,0.223297709923131,0.469769413902331,-5.57723723336789,"Larp7","ENSMUSG00000027968"
"10549097",-0.455088934312745,-0.680852712230037,-0.229325156395453,9.93304589126526,-4.33905947960058,0.000740007413714994,0.0443244705909546,-0.330214234968087,"Ldhb","ENSMUSG00000030246"
"10492438",0.0942224382041001,-0.142140691456563,0.330585567864763,10.8103560954265,0.85808082732494,0.405845272550346,0.636751310521711,-6.00498479964817,"Lekr1","ENSMUSG00000074579"
"10515293",-0.115938703204927,-0.432515758545793,0.20063835213594,10.4587397625014,-0.788320090971726,0.44415097073826,0.667850988792762,-6.0619757828801,"Llph","ENSMUSG00000020224"
"10582445",-0.0449131929462077,-0.228342581583892,0.138516195691477,10.1534527572986,-0.527058235850099,0.606717796230253,0.784587050831286,-6.23539746576673,"Ankrd11","ENSMUSG00000035569"
"10528901",0.0725954793647211,-0.124244056092267,0.269435014821709,8.40772434737337,0.793872645543215,0.44101988380775,0.665380796602885,-6.05759968485251,"Lmbr1","ENSMUSG00000010721"
"10456887",0.184166345451877,-0.10138112835926,0.469713819263014,10.1872015932758,1.38830708360976,0.187557718565067,0.430132388473301,-5.44047223363624,"Loxhd1","ENSMUSG00000032818"
"10434802",0.178495094850876,-0.044443987486122,0.401434177187874,7.95855371438985,1.72343007977792,0.107654664630178,0.338762690054808,-4.98204420101874,"Lpp","ENSMUSG00000033306"
"10544971",-0.0567677006260151,-0.407753651025734,0.294218249773704,8.46867338586579,-0.348149008635846,0.733104595603307,0.864560475863688,-6.31589786615585,"Lsm5","ENSMUSG00000091625"
"10388745",-0.237722977283985,-0.566749345135295,0.0913033905673251,9.75246660083704,-1.55522793816042,0.143047903630677,0.382010605803324,-5.22060890602884,"Lsm6","ENSMUSG00000031683"
"10371002",-0.27931406545924,-0.524597897822377,-0.0340302330961031,9.34644828125722,-2.45119281436685,0.0285619198726679,0.198599039711159,-3.80062673750431,"Lsm7","ENSMUSG00000035215"
"10440562",-0.146608288041238,-0.420281639055044,0.127065062972568,10.6518131382812,-1.1531335403199,0.268891449686454,0.516362142149784,-5.71788799368065,"Ltn1","ENSMUSG00000052299"
"10401939",-0.0928970261987564,-0.35431778307027,0.168523730672757,9.19258754151886,-0.764918801290503,0.457501618383079,0.677621070003409,-6.08011125488059,"Lysmd1","ENSMUSG00000053769"
"10597973",0.10509356364037,-0.0938746832217808,0.304061810502521,12.6305210558291,1.1369619675045,0.275359793760983,0.523133877810226,-5.73545576475442,"Lztfl1","ENSMUSG00000025245"
"10476588",-0.00739035831649371,-0.203626367015709,0.188845650382722,10.2617256867502,-0.0810663062699474,0.936580385685701,0.972287502402204,-6.37543977370359,"Macrod2","ENSMUSG00000068205"
"10427997",0.386937620055099,0.127239693487932,0.646635546622267,8.40733077244333,3.20720016575655,0.00659779686716725,0.115561607615624,-2.42760185557312,"Ankrd33b","ENSMUSG00000022237"
"10605603",-0.417132018527738,-0.628311610727795,-0.205952426327681,8.4233648924989,-4.25182295146024,0.000872906254975038,0.0484788278190019,-0.489210389370763,"Mageb4","ENSMUSG00000035427"
"10419354",-0.227043411913175,-0.409284882591015,-0.0448019412353349,10.2918495938426,-2.68173144798623,0.018359578984468,0.16954948444456,-3.39152484851333,"Map1lc3b","ENSMUSG00000031812"
"10423358",0.186364502025596,-0.0320512058887685,0.404780209939961,13.0881361246554,1.83667754533987,0.0884001387493797,0.310459481786166,-4.81281029910389,"Marchf11","ENSMUSG00000022269"
