"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT",0.0265318343189554,0.643919613893504,0.352487857583619,-0.433311280896274,-1.55630592642879,44,"Tinagl1; Mfap2; Bgn; Creld1; Col6a3; Col6a4; Eln; Nid2; Fn1; Mfap4; Col17a1; Col7a1"
"GOMF_GLUTATHIONE_TRANSFERASE_ACTIVITY",0.0374657112885495,0.643919613893504,0.321775918075361,-0.554139502158702,-1.52843031841303,16,"Gsto2; Gstm6; Gstm1; Gstm4; Gstm3; Gsta4"
"GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY",0.0531567567255656,0.643919613893504,0.321775918075361,-0.525179644183026,-1.52058496469106,19,"Creld1; Ebp; Eci2; Ptgds; Idi1; Enox1; Dct; Ddt; Pdia4"
"GOMF_KINASE_ACTIVITY",0.0172623689361879,0.643919613893504,0.352487857583619,-0.284001393006587,-1.35427422023729,263,"Rps6kb1; Fgfr4; Tbk1; Prkcz; Dguok; Sgk1; Dyrk1a; Adk; Csnk1g3; Bmpr1a; 4932414J04Rik; Eif2ak3; Egfr; Nek7; Eif2ak2; Clk1; Ttbk1; Sphk2; Prps1; Mok; Pak4; Flt1; Pals2; Mapk10; Araf; Dck; Idnk; Cask; Sbk1; Cilk1; Grk6; Prps2; Mapkapk3; Stk26; Mknk2; Hjv; Cdc42bpb; Tlk1; Atr; Dyrk2; Pfkfb1; Ripk1; Ak4; Ulk1; Hk2; Tkfc; Stk38l; Uck2"
"GOMF_LYASE_ACTIVITY",0.0459259259259259,0.643919613893504,0.257206466468838,-0.361210967470721,-1.41683110367647,71,"Auh; Car11; Got1; Aldoc; Chac1; Hmbs; Poll; Adcy9; Adcy10; Xrcc5; Gstm4; Npl; Odc1; Ftcd; Fahd1; Hdc; Cyp17a1; Tkfc; Car5b; Echdc1; Sgpl1"
"GOMF_NUCLEOSOME_BINDING",0.049551003249204,0.643919613893504,0.321775918075361,0.411167061259492,1.48308909938632,30,"Parp1; H2ax; L3mbtl1; Smarca5; H2ap; H1f1; Hmgn5; Hmgn1"
"GOMF_N_ACETYLTRANSFERASE_ACTIVITY",0.0341805138593224,0.643919613893504,0.321775918075361,-0.470994857726542,-1.51524430115229,28,"Phf10; Crebbp; Naa20; Esco2; Ogt; Taf10; Oga; Nat9; Hgsnat; Esco1; Naa50; Naa80; Kat14; Ep300; Gnpnat1"
"GOMF_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.0270300079938878,0.643919613893504,0.352487857583619,0.428634971267021,1.57248726852251,31,"Slc6a14; Slc38a1; Slc7a8; Slc25a26; Slc25a38; Slc6a6; Slc19a2; Slc44a1; Slc25a17; Sfxn1; Slc18a3"
"GOMF_PDZ_DOMAIN_BINDING",0.0135063025423977,0.643919613893504,0.380730400722792,-0.481818487673333,-1.69831225811883,42,"Rps6kb1; Tmem88; Erc1; Sdc2"
"GOMF_PEPTIDE_N_ACETYLTRANSFERASE_ACTIVITY",0.0531567567255656,0.643919613893504,0.321775918075361,-0.526741924594288,-1.52510833137198,19,"Phf10; Crebbp; Naa20; Esco2; Taf10; Oga; Esco1; Naa50; Naa80; Kat14; Ep300"
"GOMF_PROTEIN_KINASE_ACTIVITY",0.0330368487928844,0.643919613893504,0.282013350011725,-0.294222792902732,-1.36256800618387,202,"Rps6kb1; Fgfr4; Tbk1; Prkcz; Sgk1; Dyrk1a; Csnk1g3; Bmpr1a; 4932414J04Rik; Eif2ak3; Egfr; Nek7; Eif2ak2; Clk1; Ttbk1; Mok; Pak4; Flt1; Mapk10; Araf; Cask; Sbk1; Cilk1; Grk6; Mapkapk3; Stk26; Mknk2; Hjv; Cdc42bpb; Tlk1; Atr; Dyrk2; Ripk1; Ulk1"
"GOMF_PROTEIN_PHOSPHATASE_2A_BINDING",0.0207056483833674,0.643919613893504,0.352487857583619,-0.575998315661829,-1.63838487929526,18,"Rps6kb1; Bod1; Foxo1; Strn3"
"GOMF_PROTEIN_PHOSPHATASE_BINDING",0.045045045045045,0.643919613893504,0.261663521711573,-0.362556144560848,-1.42329112703286,73,"Rps6kb1; Cdkn1b; Tbk1; Bod1; Eif2ak3; Egfr; Ppp1r11; Foxo1; Strn3; Ppp1ca; Cdh2; Ppp6r2"
"GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",0.00926772331566249,0.643919613893504,0.380730400722792,-0.318293091058058,-1.43327128367373,169,"Rps6kb1; Tbk1; Prkcz; Sgk1; Dyrk1a; Csnk1g3; Bmpr1a; 4932414J04Rik; Eif2ak3; Nek7; Eif2ak2; Clk1; Ttbk1; Mok; Pak4; Mapk10; Araf; Cask; Sbk1; Cilk1; Grk6; Mapkapk3; Stk26; Mknk2; Hjv; Cdc42bpb; Tlk1; Atr; Dyrk2; Ripk1; Ulk1"
"GOMF_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY",0.00690101219585351,0.643919613893504,0.407017918923954,-0.666600183261609,-1.93004856024971,19,"Rps6kb1; Sgk1; Dyrk1a; Clk1"
"GOMF_RNA_ENDONUCLEASE_ACTIVITY",0.0309188814178324,0.643919613893504,0.352487857583619,0.443639366753148,1.50916267931272,23,"Rpp38; Pld6; Ago2; Endov; Rpp14; Nudt16l2; Elac2; Rnasek; Ern1; Ints11; Tsen34"
"GOMF_RNA_POLYMERASE_BINDING",0.0492734065923458,0.643919613893504,0.321775918075361,0.40081431310133,1.47042459585222,31,"Ago1; Ccnt1; Hnrnpu; Maf1; Wdhd1; Paf1; Ercc6; Ago2"
"GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING",0.0263572192554063,0.643919613893504,0.352487857583619,0.267984114629097,1.34832945845133,144,"Hdac4; Bud31; Ahr; Notch2; Parp1; Nr1h3; Ddx54; Bbs2; Jun; Ywhah; Stat3; Hipk2; Hspb1; Gsc; Brms1; Jup; Ptpn2; E4f1; Cry1; Bbs4; Jund; Stat5b; Nfe2l2; Psmc3ip; Tmf1; Asah1; Tada3; Fkbp4; Nr0b1; Gtf2a1; Tox2; Exosc9; Gata1; Hsf1; Dot1l; Lcor; Setd3"
"GOMF_TETRAPYRROLE_BINDING",0.0290904176997834,0.643919613893504,0.352487857583619,0.37667339965674,1.51254190102903,46,"Lmbrd1; Jak2; Cyp2c23; Cyb5a; Cyp46a1; Hebp2; Cyp19a1; Cyp2d40; Cyb561d1; Sdhd; Mmut; Cyp2d22; Hccs"
"GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS",0.0525502318392581,0.643919613893504,0.245041785430996,-0.437381772093128,-1.44573346052123,30,"Gsto2; Gstm6; Hmbs; Gstm1; Gstm4; Ggps1; Gstm3; Gsta4; Agps; Nus1"
"GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS",0.0353658536585366,0.643919613893504,0.266350657088526,-0.263875609158224,-1.28878830911759,338,"Rps6kb1; Kars1; Fgfr4; Tbk1; Prkcz; Tnks2; Dguok; Sgk1; Dyrk1a; Adk; Csnk1g3; Parp2; Bmpr1a; 4932414J04Rik; Tent4b; Eif2ak3; Polr2j; Egfr; Nek7; Eif2ak2; Clk1; Ttbk1; Poll; Sphk2; Tent5a; Prps1; Mok; Pak4; Flt1; Pals2; Mapk10; Araf; Dck; Idnk; Cask; Sbk1; Cilk1; Fhit; Grk6; Prps2; Mapkapk3; Stk26; Mknk2; Hjv; Rngtt; Polr3k; Cdc42bpb; Gphn; Tlk1; Atr; Dyrk2; Pfkfb1; Ripk1; Ak4; Ulk1; Hk2; Tkfc; Stk38l; Uck2"
"GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY",0.0396196513470681,0.643919613893504,0.287857117255149,-0.509825146126176,-1.49311683668274,20,"Fgfr4; Bmpr1a; Egfr; Flt1; Hjv"
"GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY",0.0491803278688525,0.643919613893504,0.237793834423688,-0.311612667983773,-1.36579729264651,136,"Sh3rf1; Med7; Ppil2; Topors; Rnf208; Ccnc; Wdr24; Zswim2; Rnf38; Fbxw11; Ppp1r11; Rnf44; Nedd4; Vps11; Triml1; Trim35; Rnf43; Syvn1; Marchf5; Trim32; Rnf148; Hltf; Trim52; Trim13; Cul4a; Rnf149; Med17; Trim59; Wwp1; Marchf6; Mycbp2; Wsb1; Rnf130; Ube3d; Fancl; Dtx1; Rbbp6; Rc3h1; Rnf7; Pcgf3; D7Ertd443e; Trim14; Trim25; Rnf5; Ark2n; Ccnb1ip1; Rnf2; Rnft1"
"GOMF_PHOSPHATIDYLSERINE_BINDING",0.0645531092007695,0.713264595196748,0.287805130535564,0.40000832597512,1.43236989945158,29,"Hspa8; Anxa6; Sytl2; Trem2; Mme; Anxa1; Osbpl10"
"GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING",0.0637955697938481,0.713264595196748,0.287805130535564,0.455901081474894,1.52048312155411,21,"Ago1; Hnrnpu; Maf1; Paf1; Ago2; Erbb2"
"GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.0646789053578915,0.713264595196748,0.287805130535564,0.39379405239432,1.45072008130929,32,"Slc6a14; Slc38a1; Slc9a8; Slc17a7; Slc9a5; Scn7a; Slc8a2; Slc20a2; Slc6a6"
"GOMF_KINESIN_BINDING",0.0668449197860963,0.717227923110276,0.287857117255149,0.41077461439643,1.44508958282608,26,"Crocc; Ift88; Klc4; Nup62; Klc2; Disc1; Ap1g1; Dlg1"
"GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",0.0712203078692442,0.724986210874102,0.287805130535564,0.201625973212186,1.12428475213004,393,"Hdac4; Ago1; Ahr; Notch2; Prdm4; Rreb1; Rbbp4; Rfx3; Nr1h3; Mesp2; Rfx8; Zfp580; Zbtb25; Nfat5; Zfp943; Klf14; Hnrnpu; Cebpg; Jun; Ciart; Maf1; Dlx5; Zfp583; Zscan20; Klf12; Irf3; Zfp217; Pou3f1; Zfp54; Stat3; Foxk1; Nfic; Zfp72; Zscan2; Ubp1; Zfp280c; Myt1l; Gsc2; Cdx1; Zbtb37; Zfp87; Rfx4; Mynn; Gsc; Smad5; Zfp940; Zfp637; Klf11; Zeb1; Cdk9; Sp2; Zbtb49; Rbmx; E4f1; Zfp958; Cry1; Mafg; Klf1; Zfp260; Mtf1; Jund; Zfp976; Zic5; Stat5b; Nfe2l2; Elf4; Zfp280d; Zfp507; Zfp354c; Mga; Gli1; Hsf2; Zfp277; Egr3; Chd2; Xbp1; Ovol2; Gata1; Zfp68; Zfp871; Atf6b; Zfp273; Hsf1; Zfp868; Ebf1; Per1; Ikzf5; Sox8; Cux1; Pbx1; Ogg1; Hmga1; Gabpa; Zkscan5; Sox30"
"GOMF_NUCLEOSOMAL_DNA_BINDING",0.0710526315789474,0.724986210874102,0.276500599254472,0.462381487950983,1.43624254028369,16,"H2ax; H2ap; H1f1; Hmgn5; Hmgn1"
"GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY",0.142172523961661,0.76794038370065,0.14641623786055,-0.404067955344654,-1.26384968383857,25,"Alkbh4; Phf2; Hif1an; Kdm2b; Tyw5"
"GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING",0.132075471698113,0.76794038370065,0.20207170902116,0.409715286657889,1.30789647712581,19,"Lias; Ndufs8; Nfu1; Ciapin1; Aco2; Ciao3"
"GOMF_ACTIN_BINDING",0.155467720685112,0.76794038370065,0.125033367555272,-0.261097459743506,-1.17381106700389,165,"Alkbh4; Myo1e; Cald1; Dyrk1a; Palld; Dixdc1; Daam1; Epb41l1; Hdgf; Msrb1; Ctnna1; Hip1r; Tpm3; Egfr; Fmnl1; Wasf2; Flii; Cotl1; Tnni3; Vash2; Arpc1b; Fbxo25; Tns1; Stk38l; Tagln2; Fhdc1; Ttn; Capza1b; Aqp2; Gmfb; Marcks; Dbnl; Rusc1; Vps16; Cnn1; Marcksl1; Ctnnal1; Tmsb4x; Pls3; Spta1; Myo6; Frg1; Kcnma1; Gas7; Actr2; Gmfg; Vcl; Map1b; Myo1c; Klhl20; Eps8l3; Phactr1; Tmod1"
"GOMF_ACYLTRANSFERASE_ACTIVITY_TRANSFERRING_GROUPS_OTHER_THAN_AMINO_ACYL_GROUPS",0.0905044510385757,0.76794038370065,0.179782316298324,-0.331480401451665,-1.31016085515313,75,"Lipt2; Phf10; Soat1; Crebbp; Osgep; Zdhhc9; Naa20; Esco2; Pigw; Ogt; Cpt2; Casd1; Taf10; Oga; Nat9; Acat3; Cpt1c; Hgsnat; Slc27a3; Esco1; Pafah2; Naa50; Naa80; Zdhhc21; Kat14; Ep300; Crot; Gnpnat1"
"GOMF_ALPHA_TUBULIN_BINDING",0.153638814016173,0.76794038370065,0.186432558434075,0.395501714864476,1.26252379741054,19,"Bex4; Fnta; Bbs4; Ttll7; Dnal1; Efhc1"
"GOMF_ANTIPORTER_ACTIVITY",0.102639296187683,0.76794038370065,0.241339976815091,0.316294489660069,1.30083793149395,52,"Ghitm; Slc9a8; Slc17a7; Slc7a8; Slc25a24; Slc9a5; Slc25a26; Slc35b1; Slc35b3; Clcn4"
"GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA",0.149560117302053,0.76794038370065,0.197822021315103,0.301887878517017,1.23173416010061,50,"Supv3l1; Rbbp4; Vps72; Smarca5; Rfc3; Rad54b; Fbh1; Mcm5; Ercc6; Top6bl; Anxa1"
"GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING",0.164345403899721,0.76794038370065,0.183023938384487,0.322120385536312,1.23014867335695,36,"Ago1; Ahr; Hnrnpu; Paf1; Ago2; Fbl"
"GOMF_CARBON_CARBON_LYASE_ACTIVITY",0.128164556962025,0.76794038370065,0.154190966581424,-0.441656094369223,-1.31570585866103,21,"Got1; Aldoc; Npl; Odc1; Fahd1; Hdc; Echdc1; Sgpl1; Shmt2; Clybl; Ddt"
"GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA",0.148409893992933,0.76794038370065,0.219250346703755,0.255141183094464,1.18957163621508,96,"Top1mt; Supv3l1; Rbbp4; Vps72; Smarca5; Alkbh2; Exo1; Chrac1; Rfc3; Rad54b; Fbh1; Mcm5; Xrcc4; Ercc6; Top6bl; Anxa1; Endov; Gen1; Primpol; Chd2; Spo11; Dclre1a; Mus81; Chtf18; Poli; Ogg1; Hmga1; Nme1; Mcm8; Wrnip1"
"GOMF_CYTOKINE_ACTIVITY",0.0978260869565217,0.76794038370065,0.176694268938498,-0.387965707712793,-1.33841791414173,37,"Cmtm3; Ccl28; Fgf2; Il13; Cxcl12; Wnt4; Tgfb3; C1qtnf4"
"GOMF_CYTOKINE_BINDING",0.124807395993837,0.76794038370065,0.154190966581424,-0.368217462898216,-1.28973061834117,41,"Ifngr1; Bgn; Fgf2; Bmpr1a; Ifnar1; Tgfb3; Cops5; Hjv; Ager; Wfikkn1"
"GOMF_DISULFIDE_OXIDOREDUCTASE_ACTIVITY",0.136217948717949,0.76794038370065,0.150169802128406,-0.462581779422183,-1.30107582639888,17,"Gsto2; Selenot; Txn1; Ero1a"
"GOMF_GROWTH_FACTOR_ACTIVITY",0.163297045101089,0.76794038370065,0.133554954557592,-0.364510657237298,-1.25296133172255,36,"Fgf2; Hdgf; Cxcl12; Tgfb3; Rabep2; Nrg1; Osgin2; Klk1b4; Vegfd; Gmfb"
"GOMF_GROWTH_FACTOR_BINDING",0.123529411764706,0.76794038370065,0.219250346703755,0.302610853481861,1.26927460793517,56,"Ltbp4; Col1a2; Vasn; Pcsk6; Htra1; Hax1; Hap1; Rps2; Vegfa; Pdgfa; Chrdl1; Erbb2; Sec61b; Igfbp7; Pdap1; Kit; Klb; Glg1; Itga6; Api5; Sdcbp; Igfbp2; Pzp"
"GOMF_HISTONE_DEACETYLASE_BINDING",0.134502923976608,0.76794038370065,0.208955027549354,0.311934570164462,1.25258143575625,46,"Hdac4; Parp1; Rbbp4; Bex4; Brms1; Sp2; Mta3; Cry1; Xbp1; Gmnn; Lcor"
"GOMF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.128939828080229,0.76794038370065,0.211400189384923,0.340678566942817,1.28656815966531,35,"Slc25a27; Slc17a7; Slc25a24; Ttyh3; Pacc1; Clcn4; Slc20a2; Slc6a6; Gabra1"
"GOMF_LIGAND_GATED_CHANNEL_ACTIVITY",0.0952380952380952,0.76794038370065,0.245041785430996,0.341959199782926,1.32357360792038,38,"Anxa6; Kcnj6; Slc17a7; Catsper4; Ttyh3; Pacc1; Rasa3; Chrna7; Kcnmb3; Gabra1"
"GOMF_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.0986666666666667,0.76794038370065,0.234392647294686,0.403989403608429,1.37428230327199,23,"Slc38a1; Slc17a7; Slc7a8; Slc25a26; Slc25a38"
"GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.151291512915129,0.76794038370065,0.222056046145248,0.242145338891775,1.15703581429064,112,"Kcnip4; Slc6a14; Kcnip2; Slc39a9; Kcnj6; Slc38a1; Ghitm; Slc9a8; Slc17a7; Catsper4; Slc9a5; Rasa3; Scn7a; Slc8a2; Slc20a2; Pkd1l3; Slc6a6; Kcnmb3; Tmco3; Lrrc26; Kcnab3"
"GOMF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.15695067264574,0.76794038370065,0.241339976815091,0.218426665310212,1.13285056165142,199,"Kcnip4; Slc6a14; Kcnip2; Anxa6; Slc25a27; Slc39a9; Kcnj6; Ndufs8; Slc38a1; Ghitm; Slc9a8; Slc17a7; Atp6v1b2; Atp5pb; Catsper4; Slc9a5; Ttyh3; Pacc1; Rasa3; Clcn4; Scn7a; Ndufs3; Chrna7; Atp5f1d; Slc8a2; Lasp1; Slc20a2; Pkd1l3; Piezo1; Slc6a6; Kcnmb3; Gabra1; Tmco3; Lrrc26; Kcnab3"
"GOMF_MONOOXYGENASE_ACTIVITY",0.0909090909090909,0.76794038370065,0.245041785430996,0.397852016431283,1.39962837113479,26,"Ahr; Cyp2c23; Pcbd2; Cyp46a1; Cyp19a1; Pam; Cyp2d40"
"GOMF_MONOSACCHARIDE_BINDING",0.153013910355487,0.76794038370065,0.138022242496643,-0.383690301136969,-1.26826022990522,30,"Mrc1; Rpe; Hk2; Clec4f; Lman2l; Acr; Pfkm; Clec4g; Ugp2; Gnpnat1; G6pd2; Plod1; Pgls; P4ha1; Eng; Lman1; Taldo1; Plod2; Egln1"
"GOMF_NAD_BINDING",0.0957446808510638,0.76794038370065,0.237793834423688,0.399464749595215,1.39532996365425,25,"Parp1; Idh3a; Adh4; Qdpr; Idh3g; Ldhb"
"GOMF_NEUTRAL_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.10079575596817,0.76794038370065,0.231126709673834,0.433528622823693,1.37465384613588,18,"Slc6a14; Slc38a1; Slc7a8; Slc25a38; Slc6a6"
"GOMF_NUCLEAR_RECEPTOR_BINDING",0.128834355828221,0.76794038370065,0.219250346703755,0.292541348682381,1.24415231858777,62,"Bud31; Parp1; Nr1h3; Ddx54; Ywhah; Stat3; Jup; Cry1; Jund; Stat5b; Psmc3ip; Tmf1; Asah1; Tada3; Fkbp4; Nr0b1"
"GOMF_NUCLEASE_ACTIVITY",0.119631901840491,0.76794038370065,0.227987202850442,0.285735385799965,1.25346390486025,68,"Rpp38; Pld6; Alkbh2; Rexo4; Exo1; Xrcc4; Ago2; Dcp2; Polrmt; Endov; Rpp14; Gen1; Nudt16l2; Enpp2; Elac2; Dclre1a; Mus81; Rnasek; Nme1; Toe1; Pde12; Ptbp1"
"GOMF_N_ACYLTRANSFERASE_ACTIVITY",0.130232558139535,0.76794038370065,0.151148761385484,-0.394597860205082,-1.3087018811203,31,"Phf10; Crebbp; Naa20; Esco2; Ogt; Taf10; Oga; Nat9; Hgsnat; Esco1; Naa50; Naa80; Kat14; Ep300; Gnpnat1"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS",0.140575079872204,0.76794038370065,0.147331213699377,-0.406502293460472,-1.27146384234171,25,"Gsto2; Msrb1; Selenot; Txn1; Ero1a; Pcyox1l; Dnajc10; Pdia4; Pcyox1; Gfer"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR",0.104166666666667,0.76794038370065,0.173747838999571,-0.483738964608974,-1.36058336306744,17,"Gpx6; Cp; Gpx8; Sesn1; Gpx1; Gpx3; Mgst2; Prdx6b; Sesn2; Gstp1; Prdx3; Prdx1"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS",0.142857142857143,0.76794038370065,0.191892240384838,0.360599221729566,1.28662370675276,27,"Ptgr1; Sdhc; Srd5a3; Sdhd; Hibch"
"GOMF_PEPTIDE_BINDING",0.0941011235955056,0.76794038370065,0.170932335370056,-0.31443231624968,-1.30370843480815,91,"Rps6kb1; Rnpep; Pom121l2; Mrgprb3; Rela; Ogt; Cst3; Mchr1; Ager; Ctsl; Tpp1; Itm2a; Pex13; Kpna3; Oxtr; Gss; Nolc1; Erap1; B2m; H2-K1; H2-Q6; Ctsd; H2-Eb1"
"GOMF_PEPTIDE_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY",0.0964630225080386,0.76794038370065,0.181383128498408,-0.496467354868786,-1.3693587162217,16,"Phf10; Crebbp; Esco2; Taf10; Oga; Esco1; Naa50; Kat14; Ep300"
"GOMF_PHOSPHATASE_BINDING",0.107843137254902,0.76794038370065,0.158514105424824,-0.305430361780321,-1.27607601155032,97,"Rps6kb1; Cdkn1b; Tbk1; Sh3gl1; Bod1; Eif2ak3; Egfr; Ppp1r11; Foxo1; Chchd3; Strn3; Ppp1ca; Cdh2; Ppp6r2"
